BRAND NEW CONDO FOR RENT,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/74/74dd657e-ee0f-45cb-b6ae-48f7890eb74c?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     2,"Brand new Luxury condo with 2 bedrooms, en-suite bath, and 1 full bath for rent. Feature 24 hrs security, parking, locker, patio, party and theatre rooms, etc.. Close to Durham College, new Costco, ...",2350.0,$
Stunning 1 bedroom apt steps to keelesdale subway station,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/22/22ed3fee-7607-44a0-abc5-a875cc243e51?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,"Located in the Keelesdale neighbourhood, this is a boutique, 6 unit Toronto apartment building. Ideal for one professional or working couple. Apts include two separate entrances front and back. Steps ...",2000.0,$
2 Bedroom Condo with Lake views,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/73/73ae625e-4dea-42e7-a4e4-c64390c90f82?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     2 + Den,Enjoy the tranquility & calmness of a beautiful lake ontario from your massive wrap-around balcony. Two bedrooms plus den functional layout of this luxury condo features a modern kitchen with top of ...,,Please Contact
Condo,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/4b/4bc135b2-41bf-4feb-8cad-05f9c125bbd2?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     2,"2 bedrooms, living room, 1 bath, kitchen Newly renovated high rise condo with new appliances, new floors, freshly painted. Very convenient location with bus stop, mall, shopping, college all nearby. ...",2400.0,$
OSHAWA location Basement FOR RENT,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/3d/3d8f3764-e980-4018-a51c-65c78af72d01?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     2,OSHAWA Basement is for rent with 1 year required commitment. Good location near UOIT - University of Ontario Institute of Technology Preferably 2 working professionals or two students to rent out the ...,1.0,$
"197 YONGE  ST/ DOWNTOWN TORONTO/1,2,3 BDRMS/STARTING $2300",https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/03/03593801-a905-4451-b601-9e335b536da0?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,"Enjoy the heart of the city, living in this beautiful high-rise waterfront community. Walking distance from the lake,restaurants, lounges, cafe’s, grocery stores and major retailers. Five minute ...",2300.0,$
Upscale 1 Bedroom Suite Davisville & Mt Pleasant Rd,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/f5/f5cf979c-6d06-42fe-b5c7-2cf8179ee9be?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,"***We are giving away a 50 smart TV (LG or Sony) as a leasing promotion until October 31 with every successful lease signed *** Prime Address Davisville & Mount Pleasnant Road CALL, TEXT OR EMAIL ...",2477.0,$
"20 & 30 SHORE BREEZE/MIMICO/1,2,3 BDRMS/STARTING $2300",https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/f0/f0f759bd-3454-4282-ad73-a70db9a27b1a?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,"Enjoy the heart of the city, living in this beautiful high-rise waterfront community. Walking distance from the lake,restaurants, lounges, cafe’s, grocery stores and major retailers. Five minute ...",2300.0,$
1 Bedroom Condo in the Kingsway,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/27/271ee2ef-2813-491d-b85a-56e6a2d3be84?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1 + Den,"325-25 Earlington Avenue, Etobicoke, Ontario M8X 3A3 Dundas Street West and Prince Edward Drive North $1,970 (One Parking Spot and Locker Included). Renter is responsible for all utilities. Available ...",1970.0,$
"1 BDR unit available, fully renovated",,28-09-2022,City of Toronto,Beds:                                                     1,"1 bdr unit, fully renovated with brand new appliances, new flooring, new kitchen cabinets and new bathroom tiles. Additional parking and hydro",1650.0,$
NEW ALL INCLUSIVE BASEMENT FOR RENT IN SCARBOROUGH-,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/9b/9b6a9fbe-e7dc-43dc-8f44-7e7f45308c7c?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     2,"NEW ALL INCLUSIVE BASEMENT FOR RENT IN SCARBOROUGH- New All Inclusive2 Bedroom Basement Apt. With Separate Entrance. Laminate Floors, Pot lights, Large windows, 3 Piece Bath, En-suite Washer and ...",2199.0,$
"Finch & Yonge 2 Bedroom, 2 Bathroom Condo For Rent 1 Parking!!!",https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/22/226fce62-62a7-4c8c-bfe4-adc4e6bac6b9?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     2,"Yonge & Finch 2 Bedroom Condo with 2 Bathrooms For Rent. Large Windows Throughout. 1 Underground Parking. Gym, Party Room and 24 Hr Security. Walk to Finch Subway Station, Restaurants, Entertainment ...",3500.0,$
1570 Lawrence Avenue West  - 2 Bedroom Apartment for Rent,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/d4/d40cc535-164f-46e3-9b58-1560ba3150b3?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     2,"Luxury rentals coming up at 1570 Lawrence Avenue West, located in the North York region of Toronto. Enquire now for 1, 2 & 3 bedroom suites available from Summer, 2022 This property is located in the ...                                                                                                                                                                                                                                                                                    Luxury 1, 2 & 3 Bedroom Rental Suites coming up at 1570 Lawrence Avenue West. Join our Waitlist Today!",2399.0,$
1570 Lawrence Avenue West  - 1 Bedroom Apartment for Rent,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/94/94743e25-5376-4daa-bc08-371c2862d7ee?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,"Luxury rentals coming up at 1570 Lawrence Avenue West, located in the North York region of Toronto. Enquire now for 1, 2 & 3 bedroom suites available from Summer, 2022 This property is located in the ...                                                                                                                                                                                                                                                                                    Luxury 1, 2 & 3 Bedroom Rental Suites coming up at 1570 Lawrence Avenue West. Join our Waitlist Today!",2099.0,$
"Lakeshore Blvd West & Parklawn 1 Bedroom, 1 Bath Condo For Rent!",https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/e6/e65e26ab-1f1e-4b8d-a0fa-17e733653a19?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,"Brand New One Bedroom Condo, High Ceiling and Large Windows, 4 Pcs Bath, Open Balcony with Unobstructed View of Downtown, CN Tower, and Lake Ontario. 2 Min walk to the lake and beach. Walk Distance ...",2300.0,$
15 HOLMES AVENUE - AZURA CONDOS - BRAND NEW 1 BEDROOM + DEN,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/c5/c51e7015-cef6-441e-8e9f-88f0fb0d74b8?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1 + Den,* * * PLEASE REPLY FROM YOUR PERSONAL EMAIL ADDRESS FOR THE QUICKEST RESPONSE & AN APPLICATION FORM TO INFO@ELIZABETHGOULART.COM * * * WATCH THIS LIVE VIDEO TOUR: ...,2200.0,$
Large ALL INCLUSIVE Basement Apartment - Rosedale,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/6b/6b26bcbd-edf6-400f-bd61-32854612d02c?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,"Unique and spacious 1 bedroom basement apartment in the heart of Rosedale within walking distance to Rosedale & Sherbourne Subway, Yonge & Bloor, Yorkville and Branksome Hall. Large 1,250 square ...",1895.0,$
"$2,050 / 1br - Bright upper level apt [Dufferin Grove]",https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/2f/2fc5246e-a511-43c1-8b8b-5d0f28ccf67b?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,"Great neighbourhood just outside of Little Italy in a comfortable triplex with huge backyard on College street. Balcony, laundry, internet included. 1 bed apartment is clean. Available as of October ...",2050.0,$
Condo for Rent in Downtown Toronto,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/7c/7c09f482-470d-409c-ab8d-fa8f5c429eff?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1 + Den,"Renting out a 1 Bedroom + 1 Den condo in Downtown Toronto with Parking Spot & Storage Locker! Address is 170 Sumach St. Spacious space with new washer and dryer machines, big closet, and more. Great ...",2600.0,$
Renovated and Well-lit One Bedroom Apartment,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/d6/d6fc11ff-c7ad-4283-a469-ac71810cce48?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,Newly renovated One Bedroom units located in the heart of Toronto's Midtown community. Midtown Toronto has always been considered an ideal option when looking to be close to the downtown core. The ...                                                                                                                                                                                                                                                                                    Renovated One Bedroom Apartment,1950.0,$
TORONTO WATERFRONT CORNER ONE BEDROOM + DEN!!,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/aa/aa1c6a1b-18c6-4e41-aa18-bd264eb25f3d?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1 + Den,We have a beautiful renovated Waterfront One Bedroom Den. Multiple occupancy dates on a one year lease!! Flexible Move-In Dates!! CONTACT US FOR MORE DETAILS!! If you are interested in making an ...,2500.0,$
1 bedroom with 1 kitchen unit for rent,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/2e/2e10bdff-a975-434b-a4a8-cd53d3eeffb7?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,"It is a sunny 1 bedroom, with its own kitchen, living room and bathroom bachelor unit for rent. 5 mins driving to Markville mall, Walmart.”, shoppers and all Chinese supper market. Less than 1 min ...",1390.0,$
"$3700, 2 bedroom, 2 washroom, 11 Wellesley ST. W",https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/88/886e4d27-1298-4c60-9e6f-ee5c67609027?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     2,"2 mins to subway, 1.5km to UofT and Ryerson",3700.0,$
3 BED | 1 BATH - UPPER LEVEL UNIT FOR RENT - TORONTO,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/2c/2cfddd9a-8fb5-4aaa-a2fe-8470266e6f63?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     3,"3 Bedrooms | 1 Bathroom, Brand New Kitchen, Stainless Steel Appliances, Dishwasher, Stone Countertops, Personal Thermostat, Cleaned In Details. OPEN 24/7 - HAVE QUESTIONS? CALL US ANY TIME: ...                                                                                                                                                                                                                                                                                    91 Beech Avenue, Toronto, Ontario M4E 3H5 Close to Kingston Road, Queen Street East at Beech Avenue Bus Stop, Balmy Beach Community School, Glen Stewart Park, Dentonia Park, Gerrard Square, Eglinton Square Shopping Centre, Museum of Illusions, The Di",3085.0,$
2 BED | 2 BATH - CONDO APT FOR RENT - SCARBOROUGH,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/60/60fb2315-7c1f-4ba8-acdc-20f9fb1b26d3?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     2,"2 Bedrooms | 2 Bathrooms, Upgraded Kitchen, White Appliances, Quartz Countertops, Laminate Floors, Ensuite Laundry, Private Balcony, Tons of Natural Light. OPEN 24/7 - HAVE QUESTIONS? CALL US ANY ...                                                                                                                                                                                                                                                                                    88 Grangeway Avenue, Scarborough, Ontario M1H 0A2, Close to Highway of Heroes, McCowan Subway Station, Scarborough Centre Subway Station, McCowan Road at Ellesmere Road Transit, Bellamy Road North at Progress Avenue Transit, North Bendale Junior Publ",3095.0,$
2 BED | 1 BATH - CONDO APT FOR RENT - ETOBICOKE | REXDALE AVE,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/ed/ed69f04b-6443-47de-af5c-c12a0ddfe36d?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     2,"2 Bedrooms | 1 Bathroom, Upgraded Kitchen, Stainless Steel Appliances, Dishwasher, Stone Countertops, Hardwood Floors, Corner Unit, High Floor. OPEN 24/7 - HAVE QUESTIONS? CALL US ANY TIME: ...                                                                                                                                                                                                                                                                                    710 Humberwood Boulevard, Etobicoke, Ontario M9W 7J5 Close to Highway 427, Humberwood Boulevard at Arborwood Drive East Side Bus Stop, Newton's Grove School, Woodbine Mall & Fantasy Fair, Westwood Square, Humber Arboretum, High Park, LEGOLAND Discove",2445.0,$
1 BED + DEN | 1 BATH - BASEMENT APT FOR RENT - SCARBOROUGH,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/ac/ac773a10-cc7e-462a-bc77-1fd754a56a6f?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1 + Den,"1 Bedroom + Den | 1 Bathroom, Upgraded Kitchen, Stainless Steel Appliances, Formica Countertops, Laminate Floors, Ensuite Laundry. OPEN 24/7 - HAVE QUESTIONS? CALL US ANY TIME: 905-385-8150 Note: The ...                                                                                                                                                                                                                                                                                    66 Bonacres Avenue, Scarborough, Ontario M1C 3B9 Close to Highway 2A, Lawson Road at Highway 2A Overpass Bus Stop, Centennial Road Junior Public School, Morningside Crossing, Malvern Town Centre, Rouge National Urban Park, Port Union Waterfront Park,",1895.0,$
2 BED | 1 BATH - CONDO APT FOR RENT - TORONTO | FRONT ST E,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/10/103bf3b7-1b72-4835-ba4a-239e21fb94f3?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     2,"2 Bedrooms | 1 Bathroom, Upgraded Kitchen, Stainless Steel Appliances, Dishwasher, Microwave, Stone Countertops, Laminate Floors, Fireplace, Ensuite Laundry. OPEN 24/7 - HAVE QUESTIONS? CALL US ANY ...                                                                                                                                                                                                                                                                                    65 Scadding Avenue, Toronto, Ontario M5A 4L1 Close to Gardiner Expressway, King Subway Station, The Esplanade at Princess Street Bus Stop, Nelson Mandela Park Public School, CF Toronto Eaton Centre, 10 Dundas East, The Distillery Historic District, N",2995.0,$
Parkdale 2 Bedroom Apartment for Rent - 90 Jameson Avenue,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/da/da4068a5-4a11-4436-ae91-a7a49725b8a7?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     2,Current Promotions Please view our available units by clicking on the virtual tour below. Call now: (437) 886-5105Virtual Open House: Please view our available units by clicking on the virtual tour ...,2349.0,$
Newly renovated 3 Bedroom 3 Bathrooms (Gerrard and Main),https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/2c/2ce97d03-20fa-4c56-8e4e-e708c9ea554b?rule=kijijica-200-jpg,25-09-2022,City of Toronto,Beds:                                                     3,Newly Renovated 3 Bedroom Apartment. Minutes From THE BEACH Separate Entrance. Large Bright Windows. 16 foot ceiling in formal Dining room Separate Hydro And Heat Controls Professional Landscaped ...,3895.0,$
Jameson and Lakeshore Parkdale 1 Bedroom Apartment for Rent - 90,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/fa/fa61647a-e8f1-43cf-9f59-c4dc46aac913?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,Current Promotions Please view our available units by clicking on the virtual tour below. Call now: (437) 886-5105Virtual Open House: Please view our available units by clicking on the virtual tour ...,1949.0,$
Penthouse 2-Bedroom + Den For Rent !  Woodbine/Gerrard!,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/96/968faa4d-da39-4df9-88af-dfb8aac707b0?rule=kijijica-200-jpg,06-09-2022,City of Toronto,Beds:                                                     2 + Den,"Touch free leasing: Virtual viewings via video conferencing and online leasing available. Book yours today. Our Rental Office remains operational in light of COVID-19. The health and safety of you, ...                                                                                                                                                                                                                                                                                    Proudly Managed by Realstar Management!  Beachhill Apartments Offers Premium 1 Bedroom, 1 Bedroom + Den, 2 Bedroom and Penthouse Suites!  Up to $1500 in Move-in Bonuses on Select Suites Rented by April 30th!* Office Open Daily!",3595.0,$
Corner 1 bedroom condo in downtown Toronto,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/20/2048a7c9-0616-420d-84d3-018cb594a3f2?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,"Beautiful and functional one bed room corner unit available for rent. Beautiful views, carpet free in a peaceful and quiet building. Close to parks and grocery. King and queen street walking ...",2500.0,$
1 BED | 1 BATH - MULTI PLEX FOR RENT - TORONTO | BLOOR ST W,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/cc/cc574895-3ce0-4933-a6bd-565568be9806?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,"1 Bedroom | 1 Bathroom, Easy to Work in- Kitchen, White Appliances, Formica Countertops, Hardwood Floors, Window Coverings, Private Balcony, Tons of Natural Light. OPEN 24/7 - HAVE QUESTIONS? CALL US ...                                                                                                                                                                                                                                                                                    583 Dovercourt Road, Toronto, Ontario M6H 2W5, Close to Gardiner Expressway, University of Toronto Schools (Humbert Site), West End Alternative School, Dufferin Street at Bloor Street West (Dufferin Station), Dufferin Street at Sylvan Avenue",1995.0,$
2 BED | 1 BATH - UPPER LEVEL FOR RENT - TORONTO | BLOOR ST W,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/79/79a8fd34-5294-4b22-8c94-02e370d6eeb2?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     2,"2 Bedrooms | 1 Bathroom, Easy to Work in- Kitchen, White Appliances, Private Balcony, Hardwood and Laminate Floors, Tons of Natural Light. OPEN 24/7 - HAVE QUESTIONS? CALL US ANY TIME: 905-385-8150 ...                                                                                                                                                                                                                                                                                    583 Dovercourt Road, Toronto, Ontario M6H 2W5, Close to Gardiner Expressway, University of Toronto Schools (Humbert Site), West End Alternative School, Dufferin Street at Bloor Street West (Dufferin Station), Dufferin Street at Sylvan Avenue",1845.0,$
3 bedroom detached (main floor) at Finch/Victoria Park,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/20/20058a08-2f85-4241-a491-4591834a1646?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     3,"Great Location! 3mins walk to TTC Bus Stop, Public school, Parks, Public library, shopping plaza, Grocery Store, Restaurants and Community Centres. 3 mins drive to 404&401 Highway, Seneca College and ...",3000.0,$
3 BED | 2 BATH - BASEMENT APT FOR RENT - SCARBOROUGH,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/6b/6b85a854-cee3-475b-884b-dec756013435?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     3,"3 Bedrooms | 2 Bathrooms, Upgraded Kitchen, Stainless Steel Appliances, Microwave, Back Splash, Stone Countertops, Vinyl Floors, Ensuite Laundry, Tons of Natural Light. OPEN 24/7 - HAVE QUESTIONS? ...                                                                                                                                                                                                                                                                                    340 Burrows Hall Boulevard, Scarborough, Ontario M1B 1H7, Close to Ontario 401 Express Highway, McCowan Subway Station, Scarborough Centre Subway Station, Milner Avenue at Burrows Hall Boulevard Bus Stop, Tapscott Road at Blackwell Avenue Bus Stop, S",1995.0,$
1 BED | 1 BATH - CONDO APT FOR RENT - TORONTO,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/3f/3f21a53f-a6bc-4fe6-8f7b-0dcb68f6d686?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,"1 Bedroom | 1 Bathroom, Upgraded Kitchen, Dishwasher, Microwave, Stainless Steel Appliances, Stone Countertops, Hardwood Floors, Personal Thermostat, Tons of Natural Light. OPEN 24/7 - HAVE ...                                                                                                                                                                                                                                                                                    30 Shore Breeze Drive, Toronto, Ontario, M8V 0J1, Close to Lake Shore Boulevard West, Keele Subway Station, Islington Subway Station, Lake Shore Boulevard West at Park Lawn Road West Side Transit, Stephen Drive at the Queensway Transit, George R Gaul",2345.0,$
4 BED+DEN | 2 BATH - DETACHED HOUSE FOR RENT - EAST YORK | ST CL,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/b3/b3c44a41-eeba-46be-801a-6f63af1731d8?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     4,"4 Bedrooms | 2 Bathrooms, Upgraded Kitchen, Dishwasher, Microwave, Stainless Steel Appliances, Formica Countertops, Ensuite Laundry, Laminate Floors, Front Porch & Backyard Deck, Tons of Natural ...                                                                                                                                                                                                                                                                                    17 Squires Avenue, East York, Ontario M4B 2R2, Close to Don Valley Parkway, Victoria Park Station, Dawes Road at Beth Street, Victoria Park Avenue at Dawes Road, Regent Heights Public School, George Webster Elementary School, Topham Park, Clairlea Pa",3495.0,$
2 BED | 2 BATH - CONDO APT FOR RENT - TORONTO | FINCH AVE W,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/e7/e7131a43-5899-4776-9632-c1bb7b0a0788?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1 + Den,"1 Bedroom+Den | 2 Bathrooms, Brand New Kitchen, Paneled Appliances, Dishwasher, Microwave, Stone Countertops, Laminate Floors, Ensuite Laundry. OPEN 24/7 - HAVE QUESTIONS? CALL US ANY TIME: ...                                                                                                                                                                                                                                                                                    15 Holmes Avenue, North York, Ontario M2N 4L8 Close to Ontario 401 Express, Finch Subway Station, Yonge Street at Kempford Boulevard Bus Stop, McKee Public School, Centerpoint Mall, Bayview Village Shopping Centre, Empress Walk, Edwards Gardens, Toro",2745.0,$
1 BED+DEN | 1 BATH - CONDO APT FOR RENT - NORTH YORK,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/95/9541e711-7247-48ae-b7f6-bd0f174205f6?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1 + Den,"1 Bedroom+Den | 1 Bathroom, Upgraded Kitchen, Stainless Steel Appliances, Dishwasher, Microwave, Stone Countertops, Laminate Floors, Ensuite Laundry, Tons of Natural Light. OPEN 24/7 - HAVE ...                                                                                                                                                                                                                                                                                    120 Harrison Garden Boulevard, North York, Ontario M2N 0H1, Close to Ontario 401 Express Highway, Sheppard-Yonge Subway Station, North York Centre Subway Station, Upper Canada Drive at Fairmeadow Avenue Transit, Elmhurst Avenue Transit, Don Valley Ac",2395.0,$
50 Power St - Brand New Luxurious Corner Suite 2 + 2,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/cc/cc6a8ec5-64bc-48d3-bb4e-4e7d8a370dd0?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     2,"This Brand New Luxurious Corner Suite Is Southeast Facing | 2 Br + 2 Full Bath + Locker + Closet Organizer + Upgrades Throughout | Find Yourself At Home In This Modern Abode, Located In The Centre Of ...",3175.0,$
Renovated 1 Bedroom Basement In A Very Quiet Neighbourhood,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/a4/a461db31-d1da-463c-9387-cf83d3ed4e4c?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,"A Fully Renovated One Bedroom Basement In A Very Quiet Neighbourhood, Steps To Shopping, Transportation, Schools, Parks And Trails, Min To Hwy 401, Go Station, And Lake Ontario. 30% Utilities By The ...",1490.0,$
2 bedroom / 2 bathroom condo unit for rent,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/84/84ec53bb-7838-47de-b45c-1e0f9cbd592c?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     2,"2 bedroom + 2 full bathroom condo unit for rent by owner. Available October 15th or November 1st. Unit is freshly painted and new floors throughout. New appliances - refrigerator, stove, dishwasher, ...",2300.0,$
$2900/mth 3 Bedroom 2 Washroom Condo Scarb Town Centre,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/48/489f55d4-a675-4f31-9dd3-17529a63a793?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     3,Amazing location!! Not be missed!! Direct access to the Scarborough Towncentre RT Subway! Huge 3 bedroom 2 bathroom condo newly renovated looking almost brand new! 900sq ft with a huge outdoor ...,2900.0,$
Walkup Basement Apartment to rent   in Glen Shields Neighborhood,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/3d/3d5849cc-bddd-4d6d-a4b3-853107b87416?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     2,"Beautiful , Bright, Spacious, Renovated 2 Bedrooms Apartment in the basement of single house, clean and nicely kept, hardwood floor, Lots Of Storage. Great area with parks, schools/shopping/TTC/, ...",1850.0,$
Two Bedroom Plus Den Penthouse  | Minto Yorkville Penthouse for,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/eb/eb209d77-c8d5-40af-b82d-9606f3d6d146?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     2 + Den,"Utilities Included Heat Water Oversized, premium, and pet friendly suites designed with an open concept layout, floor-to-ceiling windows, private balconies, in-suite laundry and storage space, air ...                                                                                                                                                                                                                                                                                    Premium Two Bedroom Plus Den Penthouse Suite",10989.0,$
Luxury 2 br 2 full bath suite in downtown core - King St W,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/40/402c5ea0-5642-49cb-a609-ef229696a5e4?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     2,1030 King St W Suite #637 - Super sunny corner unit - 2 Bedrooms & 2 FULL Bathrooms - 690 Sq ft suite + private balcony - 9 ft ceilings - Quartz counter tops - Stainless steel appliances - Ensuite ...,3400.0,$
Studio/Bachelor Apartment for Rent- $2200/Month,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/bb/bbb7b66b-18dd-45d1-bfad-09cbd017e0d5?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     Bachelor/Studio,"Studio/Bachelor apartment unit in Regent Park, 170 Sumach Street, Toronto, near Dundas and Parliament. Has balcony with unobstructed view to north. Fully furnished with costume-built desk, shelf and ...",2200.0,$
One bedroom basement available for rent from October 1 st.,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/7c/7c0636e4-da24-41e3-9462-270d66f5cba4?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,"AD One bedroom basement available for rent from October 1 st. -Near University of Toronto, Scarborough campus -peaceful neighborhood -Separate entrance -Ensuite laundry -1 parking on the driveway -No ...",,Please Contact
"2 bedroom, 2 bathroom downtown condo, $3700, Queen/University",https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/66/66668ad9-5b38-4b9f-9558-daad6f450bb5?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     2,gorgeous downtown Condo only $3700. 1.5 km to UofT and Ryerson,3700.0,$
★ STYLISH APARTMENT IN TRENDY QUEEN WEST ★,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/f6/f6e1c6ea-b565-4875-8ef2-5a8b8486e61e?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     2,"Exquisitely Appointed, Fully-Renovated 2Bdr, 2Bath Detached Home In Trendy Queen West. Cook To Your Hearts Content In The Custom Kitchen That Features Top-Of-The-Line Appliances; Caesarstone ...",4280.0,$
furnished upper level walk out 1 bedroom basement,,28-09-2022,City of Toronto,Beds:                                                     1,1 bedroom walk out basement for rent. clean and furnished. looking for working professionals. first and last required.,1600.0,$
Fully Renovated 1 Bedroom Basement Unit in Trendy Corso Italia,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/14/14c1afd3-84c3-4f04-88d6-68563d997072?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,"Fully renovated never lived in spacious 1 bedroom basement unit. Features custom kitchen, bathroom with large shower, custom closet in the bedroom and lots of natural light. Shared coin laundry on ...",1800.0,$
